age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,predicted_probability
34,unemployed,married,tertiary,no,6980.0,no,yes,cellular,2,may,724.0,3,-1,0,unknown,0,0.15081915842611202
38,services,divorced,tertiary,no,-2000.0,yes,no,cellular,9,aug,163.0,2,-1,0,unknown,0,0.15165925843188913
39,retired,divorced,secondary,no,2283.0,no,no,unknown,29,oct,291.0,1,-1,0,unknown,1,0.2018926056979618
34,housemaid,married,primary,no,413.0,yes,no,unknown,20,aug,221.0,1,-1,0,unknown,0,0.16178970900809925
42,unemployed,single,primary,no,1549.0,yes,no,telephone,20,feb,98.0,2,-1,0,unknown,0,0.16118986621269688
30,services,married,tertiary,no,6127.0,yes,no,telephone,23,jan,127.0,6,-1,0,unknown,0,0.16111311427473726
26,student,married,tertiary,no,-2000.0,yes,no,unknown,19,feb,224.0,6,-1,0,unknown,0,0.1380626585353206
47,technician,married,primary,no,68.0,yes,yes,telephone,12,jun,357.0,4,-1,1,unknown,0,0.23177562676621066
47,blue-collar,divorced,secondary,yes,-370.0,yes,yes,cellular,12,may,129.0,3,-1,0,unknown,0,0.13343130308611661
30,retired,divorced,tertiary,no,75.0,no,no,unknown,10,apr,360.0,1,-1,0,unknown,1,0.20919508130907094
50,management,married,tertiary,no,-2000.0,yes,yes,cellular,19,aug,973.0,2,-1,1,unknown,0,0.29567463607717015
32,management,married,secondary,no,4713.0,yes,no,unknown,20,may,7.0,4,-1,0,failure,0,0.17332137267122505
43,technician,married,unknown,no,4813.0,no,no,unknown,10,apr,54.0,3,-1,0,unknown,0,0.21199943596463128
49,unemployed,married,secondary,no,2955.0,yes,no,telephone,19,nov,744.0,3,-1,0,unknown,0,0.15445626720854383
39,entrepreneur,married,secondary,no,-1846.0,no,no,unknown,26,aug,22.0,2,-1,0,success,0,0.22363044127900153
45,services,married,secondary,no,2194.0,yes,no,telephone,24,dec,435.0,4,1,3,failure,1,0.3037792450156026
33,services,single,secondary,no,3665.0,yes,no,unknown,9,jan,293.0,6,7,0,unknown,0,0.15696890471145622
37,management,married,primary,no,2471.0,yes,no,cellular,29,sep,15.0,4,1,0,failure,0,0.17353893465816875
37,services,divorced,tertiary,no,1377.0,no,no,cellular,29,feb,0.0,8,8,0,success,0,0.24169707619714795
31,technician,single,tertiary,no,5026.0,yes,no,cellular,5,aug,209.0,5,5,1,unknown,0,0.22124271211909557
37,services,married,tertiary,no,-273.0,yes,no,cellular,28,sep,37.0,2,5,0,unknown,0,0.16438125703702228
21,entrepreneur,single,secondary,no,1078.0,no,no,cellular,29,oct,617.0,3,-1,1,unknown,0,0.2877370043530281
34,blue-collar,single,secondary,no,3064.0,no,no,cellular,29,aug,197.0,2,-1,0,failure,0,0.2049278464467507
36,student,married,secondary,no,2295.0,yes,no,unknown,3,sep,80.0,3,1,0,unknown,0,0.1638640241496079
36,blue-collar,married,primary,no,2900.0,no,no,telephone,23,apr,55.0,7,-1,0,unknown,0,0.22771281998066686
37,student,divorced,secondary,no,2834.0,yes,no,unknown,19,nov,542.0,2,8,0,success,0,0.1845042007374795
39,housemaid,married,primary,no,2812.0,yes,yes,cellular,22,feb,381.0,1,5,0,unknown,0,0.13080912440339698
45,blue-collar,married,primary,no,588.0,yes,no,cellular,27,mar,380.0,4,5,0,unknown,0,0.16300756322931867
50,technician,married,tertiary,no,-244.0,yes,no,unknown,4,aug,27.0,1,-1,1,unknown,0,0.2542060706949336
32,admin,single,primary,no,1843.0,yes,no,telephone,23,may,294.0,1,-1,0,unknown,0,0.16770900501122238
25,housemaid,single,unknown,yes,5278.0,yes,no,telephone,14,nov,611.0,14,-1,0,unknown,0,0.11679353058706843
27,student,divorced,secondary,no,1438.0,yes,no,telephone,6,apr,436.0,1,-1,0,unknown,1,0.1565500506809549
34,student,married,unknown,no,2998.0,yes,no,telephone,13,mar,38.0,1,7,0,unknown,0,0.15205631621080878
35,housemaid,married,primary,no,1781.0,yes,no,cellular,28,nov,894.0,1,3,0,unknown,1,0.15790234680682974
30,student,married,secondary,no,6584.0,no,no,cellular,31,mar,22.0,2,7,0,failure,0,0.23577134405980285
24,retired,single,secondary,no,1155.0,no,no,telephone,7,oct,244.0,2,-1,0,unknown,0,0.1891462765956625
34,admin,married,tertiary,no,3007.0,yes,yes,unknown,12,oct,870.0,3,-1,3,unknown,0,0.2475118283439791
42,technician,married,secondary,no,-297.0,no,no,unknown,28,jul,518.0,1,3,0,unknown,0,0.18356043902043212
47,retired,married,secondary,no,-1301.0,yes,no,cellular,20,nov,343.0,3,-1,0,unknown,0,0.14115052158492125
33,student,married,tertiary,no,1483.0,yes,no,unknown,28,dec,582.0,2,6,0,unknown,0,0.1622658448722464
35,blue-collar,divorced,secondary,no,4453.0,yes,no,cellular,28,aug,336.0,1,-1,0,failure,0,0.16733654610783247
28,retired,single,primary,yes,3084.0,yes,no,cellular,14,may,17.0,5,-1,0,unknown,0,0.1508366510586631
39,blue-collar,divorced,secondary,no,-2000.0,no,no,telephone,13,aug,130.0,2,2,3,unknown,0,0.31279161432451735
29,housemaid,married,secondary,no,3332.0,no,no,telephone,11,sep,167.0,4,-1,0,unknown,0,0.19432015889965903
46,services,divorced,secondary,no,-2000.0,yes,no,telephone,6,apr,237.0,8,-1,0,unknown,0,0.1397330479109733
18,self-employed,single,secondary,no,3600.0,yes,no,telephone,26,feb,78.0,2,-1,0,unknown,0,0.16860653605685766
35,unemployed,married,primary,no,2861.0,yes,no,telephone,7,may,639.0,7,-1,0,unknown,0,0.1574846112933267
43,student,divorced,secondary,no,1125.0,yes,no,telephone,10,feb,78.0,1,-1,0,failure,1,0.177280589871271
42,self-employed,married,tertiary,no,3318.0,no,no,unknown,24,oct,322.0,1,-1,0,unknown,0,0.19005621836379938
72,admin,divorced,secondary,no,840.0,no,yes,telephone,26,feb,628.0,4,-1,1,unknown,0,0.30655312258318707
44,blue-collar,divorced,secondary,no,1873.0,yes,no,telephone,15,jun,396.0,1,-1,0,unknown,0,0.16355870761185531
27,retired,single,primary,no,-2000.0,no,no,cellular,9,oct,44.0,2,-1,0,unknown,0,0.19212514278724313
38,self-employed,married,secondary,no,860.0,yes,no,cellular,3,nov,907.0,1,-1,0,unknown,0,0.15605546937869597
18,entrepreneur,married,primary,no,3810.0,no,no,telephone,5,oct,29.0,3,-1,0,unknown,0,0.19862825805025136
39,student,married,secondary,no,-1828.0,yes,no,cellular,28,jan,67.0,5,-1,0,unknown,1,0.167137503755738
30,self-employed,married,secondary,no,3547.0,no,yes,unknown,10,feb,45.0,1,-1,0,unknown,0,0.1593884577219165
50,retired,single,tertiary,no,-2000.0,yes,no,unknown,15,may,330.0,2,3,1,unknown,1,0.2704928004830214
33,retired,single,primary,no,-1474.0,yes,no,unknown,3,oct,494.0,4,-1,0,unknown,0,0.14599898466265535
38,admin,divorced,secondary,no,713.0,no,no,unknown,21,may,82.0,2,-1,0,unknown,0,0.21738394070623596
32,management,married,secondary,no,1884.0,yes,yes,telephone,18,oct,1163.0,1,-1,1,unknown,0,0.26206296120742073
60,technician,single,secondary,no,68.0,no,no,unknown,3,dec,45.0,3,-1,1,success,1,0.3274798612937483
36,entrepreneur,divorced,tertiary,no,-0.0,yes,no,unknown,7,mar,114.0,1,-1,1,success,0,0.2565437193759944
61,self-employed,single,secondary,no,4268.0,no,yes,unknown,30,may,202.0,2,3,0,unknown,0,0.15555891149633952
49,technician,married,primary,no,4472.0,no,no,unknown,24,sep,496.0,14,-1,0,unknown,0,0.1717082044691818
45,entrepreneur,married,secondary,no,439.0,yes,no,cellular,21,feb,142.0,2,-1,0,failure,0,0.1670816365380483
44,management,married,secondary,no,515.0,yes,no,unknown,31,jun,59.0,6,-1,2,unknown,1,0.26589625497734315
44,self-employed,single,primary,no,782.0,no,no,unknown,14,aug,188.0,6,9,0,unknown,1,0.23120565518776456
18,entrepreneur,single,secondary,no,7044.0,yes,no,cellular,16,mar,194.0,1,-1,0,failure,0,0.17188301184234686
36,technician,divorced,secondary,no,1542.0,no,no,cellular,19,feb,5.0,3,2,1,unknown,0,0.29017499676898745
50,blue-collar,married,secondary,yes,5428.0,yes,no,telephone,4,nov,6.0,9,-1,0,unknown,0,0.16387141762129975
39,retired,married,primary,no,3330.0,no,no,cellular,3,jan,98.0,3,-1,0,success,1,0.24309045359460227
23,services,single,secondary,no,1238.0,yes,no,cellular,3,jan,406.0,5,-1,0,failure,0,0.17786537701845073
39,housemaid,single,secondary,no,-118.0,no,no,cellular,9,nov,137.0,2,-1,0,failure,0,0.19793053317489556
60,student,divorced,secondary,no,3448.0,yes,yes,unknown,4,apr,71.0,4,-1,0,failure,0,0.14628082682623922
54,services,single,unknown,no,-465.0,no,no,telephone,22,dec,36.0,1,-1,0,unknown,0,0.1817846786647309
39,self-employed,married,primary,no,534.0,yes,no,telephone,19,jun,99.0,5,-1,0,failure,0,0.17235368936788725
51,self-employed,single,unknown,no,3147.0,yes,no,unknown,24,jul,197.0,4,-1,0,failure,0,0.16090364823805306
35,entrepreneur,divorced,secondary,no,899.0,no,no,telephone,28,aug,29.0,2,-1,1,unknown,1,0.32475903850227356
19,retired,married,tertiary,no,513.0,no,no,unknown,11,aug,5.0,2,-1,2,unknown,0,0.2896613301011753
28,management,married,secondary,no,730.0,no,no,cellular,15,oct,41.0,2,-1,0,unknown,1,0.205518710374747
58,admin,married,secondary,no,-217.0,yes,no,unknown,4,jan,402.0,3,2,0,unknown,0,0.16277001052262385
36,unemployed,married,tertiary,no,2624.0,no,no,unknown,29,dec,188.0,1,-1,0,unknown,0,0.18862376630733016
37,entrepreneur,single,tertiary,no,1591.0,no,no,cellular,31,aug,177.0,6,2,0,unknown,0,0.20650876289201808
36,admin,married,secondary,yes,-1890.0,no,no,cellular,8,dec,6.0,2,-1,0,unknown,0,0.19540107470259593
62,housemaid,married,primary,yes,281.0,yes,yes,telephone,2,oct,372.0,1,3,0,unknown,0,0.1140608383643396
59,technician,married,secondary,no,582.0,yes,no,unknown,25,jan,68.0,3,10,0,unknown,0,0.19959761721998745
66,entrepreneur,married,tertiary,no,565.0,no,no,cellular,18,mar,29.0,8,-1,0,unknown,0,0.20521947264933132
38,unemployed,married,secondary,no,2998.0,yes,no,telephone,3,dec,554.0,1,-1,0,unknown,0,0.15904437794929402
43,housemaid,single,secondary,no,-255.0,no,no,unknown,3,may,199.0,1,-1,0,unknown,0,0.19585234288934825
21,student,married,tertiary,no,8260.0,yes,no,cellular,21,nov,415.0,2,-1,0,unknown,0,0.21388777462615693
57,entrepreneur,married,tertiary,yes,4964.0,no,no,cellular,19,oct,518.0,4,-1,0,failure,0,0.15635397161402698
25,retired,married,secondary,no,4952.0,no,no,unknown,30,oct,1002.0,3,-1,0,unknown,0,0.20068634155331172
42,retired,married,secondary,no,-1084.0,no,no,cellular,12,dec,293.0,2,-1,0,unknown,0,0.1759730878198157
26,self-employed,married,unknown,no,-2000.0,yes,no,unknown,24,aug,21.0,14,-1,0,unknown,0,0.1638402004743572
32,student,married,secondary,no,652.0,no,yes,unknown,14,aug,245.0,1,-1,0,unknown,0,0.12580092942025128
29,self-employed,divorced,tertiary,no,2234.0,yes,no,unknown,26,jun,214.0,5,-1,0,unknown,0,0.16728127475040977
32,admin,single,secondary,no,1095.0,no,no,cellular,23,apr,18.0,1,-1,0,failure,0,0.2202064694451917
33,services,married,secondary,no,175.0,yes,no,cellular,27,apr,110.0,1,-1,3,unknown,0,0.2630730977804527
33,management,married,secondary,no,-2000.0,no,no,unknown,13,aug,159.0,1,-1,0,unknown,0,0.18282744818616464
50,student,divorced,secondary,no,-180.0,no,no,telephone,16,nov,53.0,6,-1,0,unknown,0,0.2039681394338405
26,technician,single,tertiary,no,892.0,yes,yes,unknown,17,mar,3.0,2,-1,0,unknown,0,0.14603980899300706
42,management,married,secondary,no,262.0,no,no,unknown,22,aug,424.0,2,-1,0,unknown,1,0.19533964543642152
54,management,single,secondary,no,247.0,yes,no,unknown,18,apr,572.0,2,-1,0,unknown,1,0.1662834941858712
33,blue-collar,single,secondary,no,-496.0,no,no,telephone,13,oct,78.0,3,-1,0,failure,0,0.20461883250295135
31,unemployed,single,secondary,no,5637.0,no,no,cellular,29,sep,1.0,2,-1,2,unknown,0,0.2749679563401891
37,entrepreneur,married,secondary,no,3271.0,yes,no,cellular,24,dec,662.0,10,9,0,unknown,0,0.15925319357399842
54,technician,married,secondary,no,3890.0,yes,no,unknown,26,feb,43.0,1,-1,0,unknown,0,0.16409492610021498
42,student,married,secondary,no,2182.0,no,no,unknown,13,oct,155.0,2,-1,0,unknown,0,0.19022845110010891
33,self-employed,divorced,tertiary,no,-1838.0,yes,no,cellular,8,jan,137.0,2,-1,0,failure,0,0.15323426767744908
45,admin,single,tertiary,no,3346.0,yes,no,unknown,7,apr,54.0,4,-1,0,unknown,1,0.18529060168443479
26,entrepreneur,married,secondary,no,4871.0,yes,no,cellular,31,sep,274.0,10,-1,0,unknown,0,0.15420158721933988
48,blue-collar,divorced,secondary,no,5235.0,yes,no,telephone,8,dec,752.0,1,-1,0,unknown,0,0.15917340302261082
44,admin,divorced,secondary,no,3059.0,yes,no,unknown,17,jul,216.0,9,-1,1,unknown,0,0.2867499387468813
36,student,divorced,secondary,no,1502.0,yes,no,cellular,24,sep,1083.0,5,-1,0,success,0,0.17337743308488818
29,services,divorced,tertiary,no,1495.0,yes,yes,cellular,1,sep,64.0,5,1,2,failure,0,0.15224088574606914
29,management,divorced,secondary,no,2797.0,no,no,telephone,3,oct,566.0,1,-1,0,unknown,1,0.20242737334282668
46,unemployed,married,secondary,no,-2000.0,yes,no,unknown,4,sep,89.0,8,-1,0,unknown,0,0.14656476354541315
54,blue-collar,single,secondary,no,3096.0,yes,no,telephone,19,sep,87.0,6,-1,0,unknown,0,0.15839611957542832
32,admin,single,secondary,no,286.0,no,no,cellular,28,jul,38.0,4,1,0,unknown,0,0.21037323572710848
45,self-employed,married,primary,no,7024.0,no,no,cellular,2,aug,598.0,1,-1,0,unknown,0,0.16088501447989104
18,unemployed,married,secondary,no,749.0,yes,no,telephone,29,dec,387.0,2,9,0,unknown,1,0.16227299352761937
32,unemployed,divorced,primary,no,1986.0,no,no,telephone,11,feb,125.0,6,9,0,unknown,0,0.21561478971110787
39,blue-collar,married,tertiary,no,1862.0,no,no,telephone,29,sep,129.0,2,10,0,unknown,0,0.2028107691596855
29,admin,divorced,tertiary,no,-230.0,yes,yes,unknown,11,feb,559.0,2,9,0,unknown,0,0.1415936284172663
28,blue-collar,married,tertiary,no,2643.0,yes,no,cellular,19,aug,788.0,1,-1,0,failure,0,0.16174073211464024
31,self-employed,married,tertiary,no,2355.0,yes,no,unknown,25,feb,277.0,1,-1,0,unknown,0,0.16307119864765124
43,self-employed,married,secondary,no,4057.0,no,no,unknown,28,nov,157.0,3,-1,0,unknown,0,0.193627974155011
37,technician,married,tertiary,no,3301.0,yes,no,telephone,2,dec,16.0,5,-1,0,unknown,0,0.15439734068654884
18,retired,single,primary,no,1968.0,no,no,unknown,31,aug,41.0,1,-1,0,unknown,0,0.21072401389048262
18,management,married,primary,no,-547.0,no,no,unknown,5,mar,46.0,7,-1,0,unknown,1,0.20095769288275414
32,entrepreneur,married,tertiary,no,-474.0,yes,no,telephone,19,feb,97.0,3,6,0,unknown,0,0.16715831468028014
45,entrepreneur,married,primary,no,5643.0,yes,yes,telephone,29,jun,89.0,5,-1,0,unknown,0,0.1562306664629247
18,unemployed,married,unknown,no,1718.0,yes,no,telephone,9,jun,235.0,4,-1,0,unknown,0,0.15101190097826328
34,student,married,secondary,no,6691.0,yes,no,cellular,7,jan,865.0,1,-1,0,unknown,0,0.15341553698698301
33,housemaid,single,tertiary,no,-546.0,yes,no,cellular,26,jul,593.0,7,-1,0,unknown,1,0.164855099651089
56,student,married,secondary,no,6985.0,no,no,unknown,12,dec,213.0,4,-1,0,unknown,0,0.18425467031065182
35,housemaid,married,secondary,no,-859.0,no,yes,unknown,28,dec,5.0,1,-1,0,failure,0,0.17101082632474895
44,blue-collar,married,primary,no,404.0,yes,no,cellular,19,nov,21.0,3,5,0,unknown,0,0.17221429648418177
41,housemaid,married,tertiary,no,2605.0,yes,no,unknown,31,dec,591.0,2,-1,0,unknown,0,0.17003066778280082
18,retired,married,primary,no,3994.0,yes,no,telephone,18,jan,100.0,6,-1,0,unknown,0,0.16559164828504386
49,retired,married,secondary,no,3195.0,yes,yes,cellular,28,apr,115.0,1,-1,0,failure,0,0.14129243976862127
42,management,divorced,secondary,no,-2000.0,no,no,unknown,18,jun,45.0,3,8,1,unknown,0,0.27670930155889056
46,admin,divorced,primary,no,69.0,yes,no,unknown,21,aug,76.0,2,-1,0,failure,0,0.183046232505602
87,entrepreneur,single,secondary,no,-1364.0,no,no,unknown,9,nov,85.0,1,-1,0,unknown,0,0.1995279644906322
18,management,married,primary,no,-1953.0,no,no,cellular,2,nov,159.0,1,-1,0,unknown,0,0.172376080755812
60,retired,married,tertiary,no,1459.0,no,no,cellular,2,aug,293.0,2,-1,0,unknown,0,0.16368867137653603
36,admin,married,secondary,no,-2000.0,yes,yes,cellular,15,oct,131.0,2,-1,0,unknown,0,0.13733632345447264
43,student,single,secondary,yes,4000.0,yes,yes,telephone,24,jul,179.0,2,9,0,unknown,0,0.10799023994625317
39,entrepreneur,divorced,secondary,no,3362.0,yes,no,unknown,16,nov,60.0,4,-1,0,unknown,1,0.18627110883555176
34,technician,married,secondary,yes,5549.0,no,no,unknown,28,may,17.0,2,-1,1,unknown,0,0.23239646851797421
33,entrepreneur,married,secondary,no,-1167.0,no,yes,telephone,14,jun,128.0,1,1,0,unknown,0,0.14807857228843027
43,unemployed,single,tertiary,no,-921.0,no,no,cellular,19,aug,19.0,2,-1,0,unknown,0,0.2022975323578396
21,blue-collar,single,primary,no,4130.0,no,no,cellular,15,mar,107.0,1,-1,0,failure,1,0.21419624867987902
49,services,single,primary,no,4319.0,no,no,cellular,3,jun,545.0,11,-1,0,unknown,0,0.17556662183380464
35,entrepreneur,single,secondary,no,4872.0,no,no,telephone,6,apr,137.0,1,-1,0,unknown,0,0.19925053573622833
26,retired,divorced,secondary,no,4385.0,yes,no,unknown,6,mar,64.0,1,-1,0,unknown,0,0.17595769127183342
34,blue-collar,married,secondary,no,2048.0,no,no,telephone,31,mar,697.0,2,-1,0,unknown,0,0.19337936601350794
55,self-employed,divorced,secondary,no,350.0,no,no,unknown,22,apr,306.0,8,-1,0,unknown,0,0.1999828846999342
33,housemaid,divorced,tertiary,no,3337.0,yes,no,unknown,21,jun,1333.0,1,-1,3,success,0,0.2967958508991891
44,student,single,primary,no,395.0,no,no,unknown,20,nov,107.0,2,-1,0,success,0,0.22994658638010881
31,technician,married,secondary,no,1763.0,no,no,telephone,28,jan,67.0,13,-1,1,failure,0,0.2515449709346084
49,student,married,secondary,no,546.0,yes,no,cellular,9,feb,106.0,3,9,0,unknown,0,0.166714252337364
48,self-employed,married,secondary,no,2167.0,no,no,cellular,11,apr,502.0,3,-1,0,unknown,0,0.19617581534422357
62,services,married,unknown,no,4605.0,yes,no,telephone,4,dec,49.0,11,-1,0,unknown,0,0.13981130580166892
37,entrepreneur,divorced,secondary,yes,626.0,yes,yes,unknown,14,oct,83.0,2,-1,0,unknown,0,0.12436881748748549
48,unemployed,married,unknown,no,247.0,yes,no,telephone,13,sep,363.0,1,-1,0,unknown,0,0.14783075605073445
41,management,married,secondary,no,1235.0,yes,no,cellular,15,aug,402.0,1,-1,1,unknown,1,0.30316168144754624
55,blue-collar,single,primary,no,-1447.0,yes,no,telephone,17,oct,957.0,4,-1,0,unknown,0,0.14615512628841554
31,technician,married,primary,no,3160.0,yes,no,unknown,8,aug,1176.0,1,3,0,unknown,0,0.17042711408316807
48,self-employed,married,secondary,no,1791.0,no,no,cellular,11,nov,327.0,2,8,0,unknown,1,0.1945761835026079
37,services,married,secondary,no,1412.0,yes,no,unknown,24,jul,135.0,3,-1,0,unknown,0,0.162443159679371
39,student,single,primary,no,2322.0,yes,no,telephone,11,dec,181.0,4,-1,0,unknown,0,0.15948688889036416
41,unemployed,married,secondary,no,-2000.0,yes,no,unknown,16,jun,174.0,1,-1,0,unknown,0,0.14471083139004434
43,unemployed,divorced,secondary,no,5002.0,yes,no,telephone,3,jul,147.0,5,-1,0,unknown,0,0.16387299575792622
38,self-employed,married,primary,no,201.0,yes,yes,cellular,25,jun,124.0,8,-1,0,unknown,0,0.1374188911368897
42,technician,divorced,secondary,no,563.0,yes,no,cellular,23,mar,55.0,1,-1,0,failure,0,0.1741313183973853
58,technician,married,tertiary,no,3663.0,yes,no,cellular,15,dec,137.0,2,-1,0,unknown,0,0.15591431749876006
51,services,married,secondary,no,3028.0,yes,no,unknown,13,jun,1044.0,4,8,0,unknown,0,0.16629007639860555
50,student,married,tertiary,no,6497.0,yes,no,telephone,7,dec,642.0,1,-1,0,unknown,0,0.15559417816749352
34,retired,married,secondary,no,-913.0,no,no,telephone,5,jul,288.0,3,8,0,unknown,1,0.18942292916017744
29,technician,married,secondary,no,-844.0,yes,yes,telephone,28,jun,64.0,4,-1,3,unknown,0,0.2190816373696604
51,blue-collar,married,secondary,no,-1490.0,no,no,unknown,12,nov,633.0,6,-1,0,unknown,0,0.1750933672353499
50,blue-collar,married,secondary,no,1834.0,yes,no,telephone,3,feb,112.0,2,4,0,unknown,0,0.165314864426284
57,housemaid,married,secondary,no,824.0,yes,no,cellular,30,jun,237.0,2,-1,0,unknown,0,0.1643793936876313
32,student,married,secondary,no,-238.0,yes,no,telephone,26,feb,728.0,1,-1,0,unknown,0,0.15880408993838074
37,self-employed,married,secondary,no,1336.0,no,no,unknown,12,jan,122.0,2,-1,0,unknown,1,0.20061604584875942
20,blue-collar,single,primary,no,-1080.0,yes,no,cellular,5,oct,734.0,1,2,0,success,0,0.16747725236685262
